timestamp,real_height_m,test_type,planned_offset_x_cm,planned_offset_y_cm,samples,avg_marker_width_px,stdev_marker_width_px,avg_marker_height_px,stdev_marker_height_px,avg_marker_area_px2,stdev_marker_area_px2,avg_confidence_percent,stdev_confidence_percent,avg_fps,avg_processing_time_ms,first_accepted_sample_elapsed_s,last_accepted_sample_elapsed_s,rejection_reason
2026-07-12T19:50:24,0.25,center,0.0,0.0,1,723.2656860351562,0.0,771.8231811523438,0.0,558233.2385271598,0.0,90.75868055555556,0.0,19.83038748331891,5.035255000620964,21.615535497665405,21.615535497665405,samples below 20
2026-07-12T19:53:09,0.25,center,0.0,0.0,2,718.9999389648438,8.631674575031098e-05,759.9999389648438,12.728008378103606,546439.9102783278,9151.502847722015,92.58333333333333,3.066584617020817,19.85674989164299,5.042644999775803,33.81894659996033,34.02156400680542,samples below 20
2026-07-12T20:12:11,0.25,center,0.0,0.0,3,718.9999593098959,7.047732778193673e-05,770.3332722981771,13.316761654460018,553869.5920613682,9574.804689688195,90.06597222222223,0.04668170020746315,19.80792282115082,5.180006999997507,5.628060579299927,35.676573514938354,samples below 20
