timestamp,real_height_m,test_type,planned_offset_x_cm,planned_offset_y_cm,samples,avg_marker_width_px,stdev_marker_width_px,avg_marker_height_px,stdev_marker_height_px,avg_marker_area_px2,stdev_marker_area_px2,avg_confidence_percent,stdev_confidence_percent,avg_fps,avg_processing_time_ms,first_accepted_sample_elapsed_s,last_accepted_sample_elapsed_s,rejection_reason
2026-07-12T14:30:02,1.5,center,0.0,0.0,30,212.38105379740398,163.28260100570347,270.6471061706543,261.48864658799107,97923.32511161627,141315.2621582368,90.29415509259259,6.52758984523748,19.821185462123466,7.534414900025392,2.397996664047241,8.401453495025635,avg_marker_height_px modified-z=-3.81
2026-07-12T14:45:05,1.5,center,0.0,0.0,100,150.40145240783693,144.72795398560808,165.4972287750244,185.44033730493248,51178.663088442496,122965.94375097698,93.23914930555556,6.513359746185854,18.66838010150146,7.743428950034286,0.28257131576538086,20.75110411643982,avg_marker_height_px modified-z=-4.90
2026-07-12T14:45:24,1.5,center,0.0,0.0,50,216.59919654846192,186.28164223031774,275.61309020996094,279.30796623056506,110436.01209484033,162355.80435652233,89.67784722222223,9.791222031957316,17.70158863198128,7.219395420015644,0.28683948516845703,10.371512413024902,avg_marker_height_px modified-z=-3.75
2026-07-12T17:18:58,1.5,center,0.0,0.0,30,179.94640057881674,147.6499198490703,230.8639231999715,249.47509995888618,76909.666678696,132587.61925977725,90.21400462962963,7.993012813650307,17.34606862679673,7.926008666669304,2.2138335704803467,8.853984355926514,avg_marker_height_px modified-z=-4.22
